candidate_season_key,season_id,season_name,season_year,candidate_name,age_missing,gender_missing,profession_missing,physical_score_missing,current_age,current_gender,current_profession,current_physical_score,search_query_identity,search_query_gender,search_query_profession,search_query_physical_1,external_research_priority,external_research_request,research_status,review_status
KL25::pauline pourchaire,KL25,Koh-Lanta : Le Totem Maudit,2022,Pauline Pourchaire,False,True,False,True,24.0,UNKNOWN,,,"""Pauline Pourchaire"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Pauline Pourchaire"" ""Koh-Lanta"" candidat candidate homme femme","""Pauline Pourchaire"" ""Koh-Lanta"" 2022 portrait métier profession","""Pauline Pourchaire"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Pauline Pourchaire (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::yannick zachée,KL25,Koh-Lanta : Le Totem Maudit,2022,Yannick Zachée,False,True,False,True,34.0,UNKNOWN,,,"""Yannick Zachée"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Yannick Zachée"" ""Koh-Lanta"" candidat candidate homme femme","""Yannick Zachée"" ""Koh-Lanta"" 2022 portrait métier profession","""Yannick Zachée"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Yannick Zachée (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::anne-sophie mounier,KL25,Koh-Lanta : Le Totem Maudit,2022,Anne-Sophie Mounier,False,True,False,True,34.0,UNKNOWN,,,"""Anne-Sophie Mounier"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Anne-Sophie Mounier"" ""Koh-Lanta"" candidat candidate homme femme","""Anne-Sophie Mounier"" ""Koh-Lanta"" 2022 portrait métier profession","""Anne-Sophie Mounier"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Anne-Sophie Mounier (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::maxime tournoux,KL25,Koh-Lanta : Le Totem Maudit,2022,Maxime Tournoux,False,True,False,True,33.0,UNKNOWN,,,"""Maxime Tournoux"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Maxime Tournoux"" ""Koh-Lanta"" candidat candidate homme femme","""Maxime Tournoux"" ""Koh-Lanta"" 2022 portrait métier profession","""Maxime Tournoux"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Maxime Tournoux (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::louana roy,KL25,Koh-Lanta : Le Totem Maudit,2022,Louana Roy,False,True,False,True,28.0,UNKNOWN,,,"""Louana Roy"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Louana Roy"" ""Koh-Lanta"" candidat candidate homme femme","""Louana Roy"" ""Koh-Lanta"" 2022 portrait métier profession","""Louana Roy"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Louana Roy (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::fouzi ould bouamama,KL25,Koh-Lanta : Le Totem Maudit,2022,Fouzi Ould Bouamama,False,True,False,True,28.0,UNKNOWN,,,"""Fouzi Ould Bouamama"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Fouzi Ould Bouamama"" ""Koh-Lanta"" candidat candidate homme femme","""Fouzi Ould Bouamama"" ""Koh-Lanta"" 2022 portrait métier profession","""Fouzi Ould Bouamama"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Fouzi Ould Bouamama (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::nicolas bellon,KL25,Koh-Lanta : Le Totem Maudit,2022,Nicolas Bellon,False,True,False,True,39.0,UNKNOWN,,,"""Nicolas Bellon"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Nicolas Bellon"" ""Koh-Lanta"" candidat candidate homme femme","""Nicolas Bellon"" ""Koh-Lanta"" 2022 portrait métier profession","""Nicolas Bellon"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nicolas Bellon (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::olga khokhlova,KL25,Koh-Lanta : Le Totem Maudit,2022,Olga Khokhlova,False,True,False,True,35.0,UNKNOWN,,,"""Olga Khokhlova"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Olga Khokhlova"" ""Koh-Lanta"" candidat candidate homme femme","""Olga Khokhlova"" ""Koh-Lanta"" 2022 portrait métier profession","""Olga Khokhlova"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Olga Khokhlova (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::ambre daudet,KL25,Koh-Lanta : Le Totem Maudit,2022,Ambre Daudet,False,True,False,True,27.0,UNKNOWN,,,"""Ambre Daudet"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Ambre Daudet"" ""Koh-Lanta"" candidat candidate homme femme","""Ambre Daudet"" ""Koh-Lanta"" 2022 portrait métier profession","""Ambre Daudet"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ambre Daudet (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,2022,Jean-Charles Chatelus,False,True,False,True,40.0,UNKNOWN,,,"""Jean-Charles Chatelus"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Jean-Charles Chatelus"" ""Koh-Lanta"" candidat candidate homme femme","""Jean-Charles Chatelus"" ""Koh-Lanta"" 2022 portrait métier profession","""Jean-Charles Chatelus"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Jean-Charles Chatelus (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::géraldine nicolle,KL25,Koh-Lanta : Le Totem Maudit,2022,Géraldine Nicolle,False,True,False,True,47.0,UNKNOWN,,,"""Géraldine Nicolle"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Géraldine Nicolle"" ""Koh-Lanta"" candidat candidate homme femme","""Géraldine Nicolle"" ""Koh-Lanta"" 2022 portrait métier profession","""Géraldine Nicolle"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Géraldine Nicolle (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::bastien san pedro,KL25,Koh-Lanta : Le Totem Maudit,2022,Bastien San Pedro,False,True,False,True,32.0,UNKNOWN,,,"""Bastien San Pedro"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""Bastien San Pedro"" ""Koh-Lanta"" candidat candidate homme femme","""Bastien San Pedro"" ""Koh-Lanta"" 2022 portrait métier profession","""Bastien San Pedro"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Bastien San Pedro (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL25::françois descamp,KL25,Koh-Lanta : Le Totem Maudit,2022,François Descamp,False,True,False,True,38.0,UNKNOWN,,,"""François Descamp"" ""Koh-Lanta"" Koh-Lanta : Le Totem Maudit 2022","""François Descamp"" ""Koh-Lanta"" candidat candidate homme femme","""François Descamp"" ""Koh-Lanta"" 2022 portrait métier profession","""François Descamp"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour François Descamp (Koh-Lanta : Le Totem Maudit, 2022)",NOT_STARTED,A_REVOIR
KL32::françois,KL32,Koh-Lanta : Les 4 Terres,2020,François,False,True,False,True,47.0,UNKNOWN,,,"""François"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""François"" ""Koh-Lanta"" candidat candidate homme femme","""François"" ""Koh-Lanta"" 2020 portrait métier profession","""François"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour François (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::carole,KL32,Koh-Lanta : Les 4 Terres,2020,Carole,False,True,False,True,52.0,UNKNOWN,,,"""Carole"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Carole"" ""Koh-Lanta"" candidat candidate homme femme","""Carole"" ""Koh-Lanta"" 2020 portrait métier profession","""Carole"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Carole (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::samuel,KL32,Koh-Lanta : Les 4 Terres,2020,Samuel,False,True,False,True,39.0,UNKNOWN,,,"""Samuel"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Samuel"" ""Koh-Lanta"" candidat candidate homme femme","""Samuel"" ""Koh-Lanta"" 2020 portrait métier profession","""Samuel"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Samuel (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::diane,KL32,Koh-Lanta : Les 4 Terres,2020,Diane,False,True,False,True,25.0,UNKNOWN,,,"""Diane"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Diane"" ""Koh-Lanta"" candidat candidate homme femme","""Diane"" ""Koh-Lanta"" 2020 portrait métier profession","""Diane"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Diane (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::estelle,KL32,Koh-Lanta : Les 4 Terres,2020,Estelle,False,True,False,True,47.0,UNKNOWN,,,"""Estelle"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Estelle"" ""Koh-Lanta"" candidat candidate homme femme","""Estelle"" ""Koh-Lanta"" 2020 portrait métier profession","""Estelle"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Estelle (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::mathieu,KL32,Koh-Lanta : Les 4 Terres,2020,Mathieu,False,True,False,True,31.0,UNKNOWN,,,"""Mathieu"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Mathieu"" ""Koh-Lanta"" candidat candidate homme femme","""Mathieu"" ""Koh-Lanta"" 2020 portrait métier profession","""Mathieu"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Mathieu (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::adrien,KL32,Koh-Lanta : Les 4 Terres,2020,Adrien,False,True,False,True,30.0,UNKNOWN,,,"""Adrien"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Adrien"" ""Koh-Lanta"" candidat candidate homme femme","""Adrien"" ""Koh-Lanta"" 2020 portrait métier profession","""Adrien"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Adrien (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::aubin,KL32,Koh-Lanta : Les 4 Terres,2020,Aubin,False,True,False,True,23.0,UNKNOWN,,,"""Aubin"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Aubin"" ""Koh-Lanta"" candidat candidate homme femme","""Aubin"" ""Koh-Lanta"" 2020 portrait métier profession","""Aubin"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Aubin (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::sébastien,KL32,Koh-Lanta : Les 4 Terres,2020,Sébastien,False,True,False,True,37.0,UNKNOWN,,,"""Sébastien"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Sébastien"" ""Koh-Lanta"" candidat candidate homme femme","""Sébastien"" ""Koh-Lanta"" 2020 portrait métier profession","""Sébastien"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sébastien (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::marie-france,KL32,Koh-Lanta : Les 4 Terres,2020,Marie-France,False,True,False,True,49.0,UNKNOWN,,,"""Marie-France"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Marie-France"" ""Koh-Lanta"" candidat candidate homme femme","""Marie-France"" ""Koh-Lanta"" 2020 portrait métier profession","""Marie-France"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Marie-France (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::hadja,KL32,Koh-Lanta : Les 4 Terres,2020,Hadja,False,True,False,True,28.0,UNKNOWN,,,"""Hadja"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Hadja"" ""Koh-Lanta"" candidat candidate homme femme","""Hadja"" ""Koh-Lanta"" 2020 portrait métier profession","""Hadja"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Hadja (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::bertrand-kamal († décédé avant la finale),KL32,Koh-Lanta : Les 4 Terres,2020,Bertrand-Kamal († décédé avant la finale),False,True,False,True,30.0,UNKNOWN,,,"""Bertrand-Kamal († décédé avant la finale)"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Bertrand-Kamal († décédé avant la finale)"" ""Koh-Lanta"" candidat candidate homme femme","""Bertrand-Kamal († décédé avant la finale)"" ""Koh-Lanta"" 2020 portrait métier profession","""Bertrand-Kamal († décédé avant la finale)"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Bertrand-Kamal († décédé avant la finale) (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::joaquina,KL32,Koh-Lanta : Les 4 Terres,2020,Joaquina,False,True,False,True,38.0,UNKNOWN,,,"""Joaquina"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Joaquina"" ""Koh-Lanta"" candidat candidate homme femme","""Joaquina"" ""Koh-Lanta"" 2020 portrait métier profession","""Joaquina"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Joaquina (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::jody,KL32,Koh-Lanta : Les 4 Terres,2020,Jody,False,True,False,True,32.0,UNKNOWN,,,"""Jody"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Jody"" ""Koh-Lanta"" candidat candidate homme femme","""Jody"" ""Koh-Lanta"" 2020 portrait métier profession","""Jody"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Jody (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::laurent,KL32,Koh-Lanta : Les 4 Terres,2020,Laurent,False,True,False,True,48.0,UNKNOWN,,,"""Laurent"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Laurent"" ""Koh-Lanta"" candidat candidate homme femme","""Laurent"" ""Koh-Lanta"" 2020 portrait métier profession","""Laurent"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Laurent (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::alix,KL32,Koh-Lanta : Les 4 Terres,2020,Alix,False,True,False,True,28.0,UNKNOWN,,,"""Alix"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Alix"" ""Koh-Lanta"" candidat candidate homme femme","""Alix"" ""Koh-Lanta"" 2020 portrait métier profession","""Alix"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alix (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::fabrice,KL32,Koh-Lanta : Les 4 Terres,2020,Fabrice,False,True,False,True,54.0,UNKNOWN,,,"""Fabrice"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Fabrice"" ""Koh-Lanta"" candidat candidate homme femme","""Fabrice"" ""Koh-Lanta"" 2020 portrait métier profession","""Fabrice"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Fabrice (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::ava,KL32,Koh-Lanta : Les 4 Terres,2020,Ava,False,True,False,True,26.0,UNKNOWN,,,"""Ava"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Ava"" ""Koh-Lanta"" candidat candidate homme femme","""Ava"" ""Koh-Lanta"" 2020 portrait métier profession","""Ava"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ava (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::angélique,KL32,Koh-Lanta : Les 4 Terres,2020,Angélique,False,True,False,True,26.0,UNKNOWN,,,"""Angélique"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Angélique"" ""Koh-Lanta"" candidat candidate homme femme","""Angélique"" ""Koh-Lanta"" 2020 portrait métier profession","""Angélique"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Angélique (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::dorian,KL32,Koh-Lanta : Les 4 Terres,2020,Dorian,False,True,False,True,30.0,UNKNOWN,,,"""Dorian"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Dorian"" ""Koh-Lanta"" candidat candidate homme femme","""Dorian"" ""Koh-Lanta"" 2020 portrait métier profession","""Dorian"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Dorian (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::lola,KL32,Koh-Lanta : Les 4 Terres,2020,Lola,False,True,False,True,23.0,UNKNOWN,,,"""Lola"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Lola"" ""Koh-Lanta"" candidat candidate homme femme","""Lola"" ""Koh-Lanta"" 2020 portrait métier profession","""Lola"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Lola (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::loïc,KL32,Koh-Lanta : Les 4 Terres,2020,Loïc,False,True,False,True,20.0,UNKNOWN,,,"""Loïc"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Loïc"" ""Koh-Lanta"" candidat candidate homme femme","""Loïc"" ""Koh-Lanta"" 2020 portrait métier profession","""Loïc"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Loïc (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::brice,KL32,Koh-Lanta : Les 4 Terres,2020,Brice,False,True,False,True,22.0,UNKNOWN,,,"""Brice"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Brice"" ""Koh-Lanta"" candidat candidate homme femme","""Brice"" ""Koh-Lanta"" 2020 portrait métier profession","""Brice"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Brice (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL32::alexandra,KL32,Koh-Lanta : Les 4 Terres,2020,Alexandra,False,True,False,True,32.0,UNKNOWN,,,"""Alexandra"" ""Koh-Lanta"" Koh-Lanta : Les 4 Terres 2020","""Alexandra"" ""Koh-Lanta"" candidat candidate homme femme","""Alexandra"" ""Koh-Lanta"" 2020 portrait métier profession","""Alexandra"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alexandra (Koh-Lanta : Les 4 Terres, 2020)",NOT_STARTED,A_REVOIR
KL27::steve grenier,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Steve Grenier,False,True,False,True,34.0,UNKNOWN,,,"""Steve Grenier"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Steve Grenier"" ""Koh-Lanta"" candidat candidate homme femme","""Steve Grenier"" ""Koh-Lanta"" 2024 portrait métier profession","""Steve Grenier"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Steve Grenier (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::alicia bouly,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Alicia Bouly,False,True,False,True,23.0,UNKNOWN,,,"""Alicia Bouly"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Alicia Bouly"" ""Koh-Lanta"" candidat candidate homme femme","""Alicia Bouly"" ""Koh-Lanta"" 2024 portrait métier profession","""Alicia Bouly"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alicia Bouly (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::nathalie suhard,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Nathalie Suhard,False,True,False,True,55.0,UNKNOWN,,,"""Nathalie Suhard"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Nathalie Suhard"" ""Koh-Lanta"" candidat candidate homme femme","""Nathalie Suhard"" ""Koh-Lanta"" 2024 portrait métier profession","""Nathalie Suhard"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Nathalie Suhard (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::william plancq,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,William Plancq,False,True,False,True,62.0,UNKNOWN,,,"""William Plancq"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""William Plancq"" ""Koh-Lanta"" candidat candidate homme femme","""William Plancq"" ""Koh-Lanta"" 2024 portrait métier profession","""William Plancq"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour William Plancq (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::alexis tchernychev,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Alexis Tchernychev,False,True,False,True,21.0,UNKNOWN,,,"""Alexis Tchernychev"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Alexis Tchernychev"" ""Koh-Lanta"" candidat candidate homme femme","""Alexis Tchernychev"" ""Koh-Lanta"" 2024 portrait métier profession","""Alexis Tchernychev"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Alexis Tchernychev (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::émilie clavis,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Émilie Clavis,False,True,False,True,45.0,UNKNOWN,,,"""Émilie Clavis"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Émilie Clavis"" ""Koh-Lanta"" candidat candidate homme femme","""Émilie Clavis"" ""Koh-Lanta"" 2024 portrait métier profession","""Émilie Clavis"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Émilie Clavis (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::sarah diawara,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Sarah Diawara,False,True,False,True,34.0,UNKNOWN,,,"""Sarah Diawara"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Sarah Diawara"" ""Koh-Lanta"" candidat candidate homme femme","""Sarah Diawara"" ""Koh-Lanta"" 2024 portrait métier profession","""Sarah Diawara"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Sarah Diawara (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::maxime barbet,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Maxime Barbet,False,True,False,True,43.0,UNKNOWN,,,"""Maxime Barbet"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Maxime Barbet"" ""Koh-Lanta"" candidat candidate homme femme","""Maxime Barbet"" ""Koh-Lanta"" 2024 portrait métier profession","""Maxime Barbet"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Maxime Barbet (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
KL27::ricky poyet,KL27,Koh-Lanta : Les Chasseurs d'Immunité,2024,Ricky Poyet,False,True,False,True,23.0,UNKNOWN,,,"""Ricky Poyet"" ""Koh-Lanta"" Koh-Lanta : Les Chasseurs d'Immunité 2024","""Ricky Poyet"" ""Koh-Lanta"" candidat candidate homme femme","""Ricky Poyet"" ""Koh-Lanta"" 2024 portrait métier profession","""Ricky Poyet"" ""Koh-Lanta"" sport entrainement musclé athlétique",HIGH,"Rechercher: profession exacte, pratique sportive, intensité, musculature pour Ricky Poyet (Koh-Lanta : Les Chasseurs d'Immunité, 2024)",NOT_STARTED,A_REVOIR
