season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at,candidate_name_normalized,candidate_season_key,had_temporary_elimination,first_exit_type,first_exit_model_category,first_exit_description,final_exit_type,final_exit_model_category,final_exit_description,model_exit_order,model_exit_type,model_exit_category,physical_score_previous,physical_score_justification,physical_score_sources,local_enrichment_performed,external_research_performed,age,age_source_type,age_review_status,gender_normalized,gender_local_evidence,gender_confidence,gender_review_status,profession_normalized,profession_local_evidence,profession_confidence,profession_review_status,profile_documentation_sufficient,local_evidence_fields_reviewed,physical_score_confidence,physical_score_reviewer_status,external_research_required,enrichment_status,enrichment_notes,physical_zero_reason,age_confidence,physical_positive_reason,physical_score_based_on_profession_only,manual_physical_score,physical_score,physical_score_source
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Sara [ N 1 ],,42 ans,,Abandon médical,3,0.105263,,Abandon médical,ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,False,True,False,3,,False,,False,False,3.0,STANDARD,1,False,3,2026-07-21T02:14:08.627530,sara [ n 1 ],KL15::sara [ n 1 ],,,,,,,,,,,1.0,Physique très musclé explicitement documenté et activité liée au fitness.,MANUAL_REVIEW_SARA_MUSCULAR_BUILD,True,True,42.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Sara [ N 1 ] emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Gérante d’un club de fitness,Sara [ N 1 ] — profession : Gérante d’un club de fitness.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,DOCUMENTED_MUSCULAR_BUILD_OR_SPORT,,1,1,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Nadine,,57 ans,,Éliminée,4,0.157895,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,4,,False,,False,False,4.0,STANDARD,1,False,4,2026-07-21T02:14:08.627530,nadine,KL15::nadine,,,,,,,,,,,0.0,Le profil disponible documente une profession médicale de coordination sans pratique sportive intensive ni musculature signalée. Le score proposé est donc 0.,"https://survivor.fandom.com/wiki/Nadine | Le profil disponible documente une profession médicale de coordination sans pratique sportive intensive ni musculature signalée. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 57 ans, profession Coordinatrice de transplantation d’organes.",True,True,57.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Nadine emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Coordinatrice de transplantation d’organes,Nadine — profession : Coordinatrice de transplantation d’organes.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Élodie,,36 ans,,Éliminée,5,0.210526,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,5,,False,,False,False,5.0,STANDARD,1,False,5,2026-07-21T02:14:08.627530,élodie,KL15::élodie,,,,,,,,,,,0.0,Le portrait la présente comme mère au foyer et ne documente aucune pratique sportive intensive ou profession physique directe. Le score proposé est donc 0.,"https://survivor.fandom.com/wiki/%C3%89lodie | Le portrait la présente comme mère au foyer et ne documente aucune pratique sportive intensive ou profession physique directe. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 36 ans, profession Mère au foyer.",True,True,36.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Élodie emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Mère au foyer,Élodie — profession : Mère au foyer.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Marie [ N 2 ],,23 ans,,Éliminée,6,0.263158,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,6,,False,,False,False,6.0,STANDARD,1,False,6,2026-07-21T02:14:08.627530,marie [ n 2 ],KL15::marie [ n 2 ],,,,,,,,,,,0.0,Le profil documente son activité de gérante de restaurant sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.,"https://survivor.fandom.com/wiki/Marie_Parmentier | Le profil documente son activité de gérante de restaurant sans indicateur sportif ou musculaire qualifiant. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 23 ans, profession Gérante de restaurant.",True,True,23.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Marie [ N 2 ] emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Gérante de restaurant,Marie [ N 2 ] — profession : Gérante de restaurant.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Anthony,,24 ans,,Éliminé,7,0.315789,,Éliminé,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,7,,False,,False,False,7.0,STANDARD,1,False,7,2026-07-21T02:14:08.627530,anthony,KL15::anthony,,,,,,,,,,,1.0,Physique très musclé explicitement documenté.,MANUAL_REVIEW_ANTHONY_MUSCULAR_BUILD,True,True,24.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Anthony emploie une présentation correspondant au genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Plombier,Anthony — profession : Plombier.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,DOCUMENTED_MUSCULAR_BUILD_OR_SPORT,,1,1,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Javier [ N 3 ],,39 ans,,Éliminé,8,0.368421,,Éliminé,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,8,,False,,False,False,8.0,STANDARD,1,False,8,2026-07-21T02:14:08.627530,javier [ n 3 ],KL15::javier [ n 3 ],,,,,,,,,,,0.0,"Réaudit strict : le score antérieur reposait principalement sur un métier manuel, actif ou une preuve sportive trop vague. Aucune preuve suffisante de sport intensif, compétitif, d’entraînement soutenu ou de musculature athlétique.","https://survivor.fandom.com/wiki/Javier_Rodriguez | Peintre en bâtiment : métier manuel directement physique selon la règle méthodologique retenue. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 39 ans, profession Peintre en bâtiment.",True,True,39.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Javier [ N 3 ] emploie une présentation correspondant au genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Peintre en bâtiment,Javier [ N 3 ] — profession : Peintre en bâtiment.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_REAUDIT_NO_SUFFICIENT_ATHLETIC_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Namadia [ N 4 ],,28 ans,,Éliminé,9,0.421053,,Éliminé,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,9,,False,,False,False,9.0,STANDARD,1,False,9,2026-07-21T02:14:08.627530,namadia [ n 4 ],KL15::namadia [ n 4 ],,,,,,,,,,,0.0,"Le portrait le décrit comme compétiteur, mais sans sport régulier, intensité ou musculature documentés. Le score proposé est donc 0.","https://survivor.fandom.com/wiki/Namadia_Tha%C3%AF_Tha%C3%AF | Le portrait le décrit comme compétiteur, mais sans sport régulier, intensité ou musculature documentés. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 28 ans, profession Chauffeur-livreur.",True,True,28.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Namadia [ N 4 ] emploie une présentation correspondant au genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Chauffeur-livreur,Namadia [ N 4 ] — profession : Chauffeur-livreur.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NO_QUALIFYING_PHYSICAL_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Marylou,,22 ans,,Éliminée,10,0.473684,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,10,,False,,False,False,10.0,STANDARD,1,False,10,2026-07-21T02:14:08.627530,marylou,KL15::marylou,,,,,,,,,,,1.0,Ancienne membre de l’équipe de France de taekwondo jusqu’à 19 ans. Cet élément satisfait le critère binaire positif.,"https://survivor.fandom.com/wiki/Marylou | Ancienne membre de l’équipe de France de taekwondo jusqu’à 19 ans. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 22 ans, profession Hôtesse de l’air.",True,True,22.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Marylou emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Hôtesse de l’air,Marylou — profession : Hôtesse de l’air.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,COMPETITIVE_SPORT_BACKGROUND,,1,1,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Catherine,,41 ans,,Éliminée,11,0.526316,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,11,,False,,False,False,11.0,STANDARD,1,False,11,2026-07-21T02:14:08.627530,catherine,KL15::catherine,,,,,,,,,,,0.0,"Le profil disponible ne documente ni pratique sportive intensive, ni musculature, ni profession directement physique. Le score proposé est donc 0.","https://survivor.fandom.com/wiki/Catherine | Le profil disponible ne documente ni pratique sportive intensive, ni musculature, ni profession directement physique. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 41 ans, profession Commerciale en fer à béton.",True,True,41.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Catherine emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Commerciale en fer à béton,Catherine — profession : Commerciale en fer à béton.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Camille,,18 ans,,Éliminée,12,0.578947,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,12,,False,,False,False,12.0,STANDARD,1,False,12,2026-07-21T02:14:08.627530,camille,KL15::camille,,,,,,,,,,,0.0,"Réaudit strict : le score antérieur reposait principalement sur un métier manuel, actif ou une preuve sportive trop vague. Aucune preuve suffisante de sport intensif, compétitif, d’entraînement soutenu ou de musculature athlétique.","https://survivor.fandom.com/wiki/Camille | Étudiante en STAPS : formation supérieure directement consacrée aux activités physiques et sportives. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 18 ans, profession Étudiante en STAPS.",True,True,18.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Camille emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Étudiante en STAPS,Camille — profession : Étudiante en STAPS.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_REAUDIT_NO_SUFFICIENT_ATHLETIC_EVIDENCE,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Charles,,20 ans,,Abandon médical,13,0.631579,,Abandon médical,ABANDON_MEDICAL,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,False,True,False,13,,False,,False,False,13.0,STANDARD,1,False,13,2026-07-21T02:14:08.627530,charles,KL15::charles,,,,,,,,,,,0.0,Le profil documente des études d’architecture sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.,"https://survivor.fandom.com/wiki/Charles | Le profil documente des études d’architecture sans indicateur sportif ou musculaire qualifiant. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 20 ans, profession Étudiant en architecture.",True,True,20.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Charles emploie une présentation correspondant au genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Étudiant en architecture,Charles — profession : Étudiant en architecture.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Thierry,,44 ans,,Éliminé,14,0.684211,,Éliminé,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,14,,False,,False,False,14.0,STANDARD,1,False,14,2026-07-21T02:14:08.627530,thierry,KL15::thierry,,,,,,,,,,,0.0,Le profil disponible documente son métier d’hypnotiseur sans pratique sportive intensive ni musculature signalée. Le score proposé est donc 0.,"https://survivor.fandom.com/wiki/Thierry | Le profil disponible documente son métier d’hypnotiseur sans pratique sportive intensive ni musculature signalée. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 44 ans, profession Hypnotiseur.",True,True,44.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Thierry emploie une présentation correspondant au genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Hypnotiseur,Thierry — profession : Hypnotiseur.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Myriam,,34 ans,,Éliminée,15,0.736842,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,15,,False,,False,False,15.0,STANDARD,1,False,15,2026-07-21T02:14:08.627530,myriam,KL15::myriam,,,,,,,,,,,0.0,"Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe. Le score proposé est donc 0.","https://survivor.fandom.com/wiki/Myriam | Le profil disponible ne documente aucun sport intensif, aucune musculature ni profession physique directe. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 34 ans, profession Préparatrice en pharmacie.",True,True,34.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Myriam emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Préparatrice en pharmacie,Myriam — profession : Préparatrice en pharmacie.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Bernard,,60 ans,,Éliminé,16,0.789474,,Éliminé,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,16,,False,,False,False,16.0,STANDARD,1,False,16,2026-07-21T02:14:08.627530,bernard,KL15::bernard,,,,,,,,,,,0.0,Aucune preuve suffisamment concrète d’un niveau sportif ou athlétique supérieur selon la décision manuelle.,https://www.huffingtonpost.fr/culture/article/mort-de-bernard-deniaud-ancien-de-koh-lanta-en-malaisie_181091.html,True,True,60.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison présente Bernard dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Guide nature retraité,Bernard — profession : Guide nature retraité.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_PARTIAL,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_MANUAL_NO_SUFFICIENT_POSITIVE_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Philippe [ N 5 ],,41 ans,,Éliminé,17,0.842105,,Éliminé,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,17,,False,,False,False,17.0,STANDARD,1,False,17,2026-07-21T02:14:08.627530,philippe [ n 5 ],KL15::philippe [ n 5 ],,,,,,,,,,,0.0,"Aucune preuve suffisamment concrète de sport intensif, compétitif ou de musculature athlétique.",https://www.ouest-france.fr/europe/france/koh-lanta-philippe-je-ne-fais-confiance-personne-242616,True,True,41.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison présente Philippe [ N 5 ] dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Employé dans le traitement des déchets,Philippe [ N 5 ] — profession : Employé dans le traitement des déchets.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_PARTIAL,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_MANUAL_NO_SUFFICIENT_POSITIVE_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Vanessa,,37 ans,,Éliminée,18,0.894737,,Éliminée,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,True,True,False,18,,False,,False,False,18.0,STANDARD,1,False,18,2026-07-21T02:14:08.627530,vanessa,KL15::vanessa,,,,,,,,,,,0.0,"Réaudit strict : le score antérieur reposait principalement sur un métier manuel, actif ou une preuve sportive trop vague. Aucune preuve suffisante de sport intensif, compétitif, d’entraînement soutenu ou de musculature athlétique.","https://survivor.fandom.com/wiki/Vanessa | Ostréicultrice : métier manuel de terrain directement physique selon la règle méthodologique retenue. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 37 ans, profession Ostréicultrice.",True,True,37.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le profil de Vanessa emploie une présentation correspondant au genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Ostréicultrice,Vanessa — profession : Ostréicultrice.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,STRICT_REAUDIT_NO_SUFFICIENT_ATHLETIC_EVIDENCE,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL15,Koh-Lanta : Malaisie,2012,https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,Brice [ N 6 ],,30 ans,,Finaliste,19,0.947368,,Finaliste,FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_Malaisie,False,True,False,19,,False,,False,False,19.0,STANDARD,1,False,19,2026-07-21T02:14:08.627530,brice [ n 6 ],KL15::brice [ n 6 ],,,,,,,,,,,0.0,La profession de mannequin ne suffit pas à établir une musculature ou un entraînement physique intensif documenté. Le score proposé est donc 0.,"https://survivor.fandom.com/wiki/Brice_Martinet | La profession de mannequin ne suffit pas à établir une musculature ou un entraînement physique intensif documenté. || https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie | Tableau de saison : 30 ans, profession Mannequin.",True,True,30.0,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Malaisie,EXTERNAL_RESEARCH_VALIDATED,MALE,Le profil de Brice [ N 6 ] emploie une présentation correspondant au genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Mannequin,Brice [ N 6 ] — profession : Mannequin.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,Recherche fondée sur le tableau structuré de la saison et les portraits de candidats reproduisant les anciennes fiches TF1. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,NO_QUALIFYING_PHYSICAL_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
